airfoil_id,polar_id,Re,max_thickness,x_at_max_thickness,max_camber,x_at_max_camber,max_cl,alpha_at_max_cl,cl_alpha_slope,stall_angle,cl_at_stall
e342-il,xf-e342-il-1000000,1000000.0,0.14261,0.318,39.0,33.0,1.4354,14.0,0.0980357676168563,16.0,1.3677
e342-il,xf-e342-il-200000,200000.0,0.14261,0.318,39.0,33.0,1.4344,12.25,0.1120533685880487,13.5,1.3722
e342-il,xf-e342-il-50000,50000.0,0.14261,0.318,39.0,33.0,0.582,2.5,0.0264992740471869,2.5,0.582
e342-il,xf-e342-il-500000,500000.0,0.14261,0.318,39.0,33.0,1.4868,12.5,0.1128833209941829,13.5,1.4268
e343-il,xf-e343-il-100000,100000.0,0.13226,0.465,39.0,34.0,1.0271,7.0,0.0605951846691121,7.0,1.0271
e343-il,xf-e343-il-1000000,1000000.0,0.13226,0.465,39.0,34.0,1.5017,13.25,0.0980844456793553,16.25,1.433
e343-il,xf-e343-il-200000,200000.0,0.13226,0.465,39.0,34.0,1.4469,11.75,0.1105088524590164,15.5,1.3811
e343-il,xf-e343-il-50000,50000.0,0.13226,0.465,39.0,34.0,0.5594,1.5,0.0209795101989023,1.5,0.5594
e343-il,xf-e343-il-500000,500000.0,0.13226,0.465,39.0,34.0,1.5003,11.5,0.1107798836594394,15.25,1.4346
e344-il,xf-e344-il-100000,100000.0,0.01285,0.001,40.0,33.0,0.9898,6.0,0.0558981468658355,6.0,0.9898
e344-il,xf-e344-il-1000000,1000000.0,0.01285,0.001,40.0,33.0,1.5768,14.25,0.0975727946373606,16.5,1.5056
e344-il,xf-e344-il-200000,200000.0,0.01285,0.001,40.0,33.0,1.505,13.5,0.1079455314648334,16.25,1.4362
e344-il,xf-e344-il-50000,50000.0,0.01285,0.001,40.0,33.0,0.5152,0.75,0.0240843401607467,1.0,0.5011
e344-il,xf-e344-il-500000,500000.0,0.01285,0.001,40.0,33.0,1.5419,14.25,0.1087320730828839,16.25,1.4717
e360-il,xf-e360-il-100000,100000.0,0.11648,0.471,39.0,34.0,1.1637,12.0,0.1003047488101533,12.5,1.1232
e360-il,xf-e360-il-200000,200000.0,0.11648,0.471,39.0,34.0,1.2291,14.0,0.1034437440507668,16.0,1.1784
e360-il,xf-e360-il-50000,50000.0,0.11648,0.471,39.0,34.0,1.0338,10.0,0.1024848651507139,10.5,0.9866
e360-il,xf-e360-il-500000,500000.0,0.11648,0.471,39.0,34.0,1.3022,16.0,0.1046740857778127,18.5,1.2432
e361-il,xf-e361-il-100000,100000.0,0.12108,0.371,39.0,34.0,1.1653,11.5,0.0959588365943945,13.0,1.1325
e361-il,xf-e361-il-200000,200000.0,0.12108,0.371,39.0,34.0,1.2255,14.75,0.1033146060285563,16.5,1.1732
e361-il,xf-e361-il-50000,50000.0,0.12108,0.371,39.0,34.0,1.036,9.75,0.1046768270756214,10.25,1.0052
e361-il,xf-e361-il-500000,500000.0,0.12108,0.371,39.0,34.0,1.292,15.25,0.1085991538868323,18.75,1.2308
e374-il,xf-e374-il-100000,100000.0,0.00726,0.97,0.07685,0.389,1.0952,10.75,0.0977051930195664,12.0,1.0422
e374-il,xf-e374-il-1000000,1000000.0,0.00726,0.97,0.07685,0.389,1.2297,13.5,0.1044941379055778,15.75,1.1815
e374-il,xf-e374-il-200000,200000.0,0.00726,0.97,0.07685,0.389,1.1015,11.5,0.0941184135378106,12.5,1.0502
e374-il,xf-e374-il-50000,50000.0,0.00726,0.97,0.07685,0.389,1.078,10.0,0.1092544685351666,11.25,1.0323
e374-il,xf-e374-il-500000,500000.0,0.00726,0.97,0.07685,0.389,1.1266,12.75,0.1011086620835537,14.25,1.0849
e376-il,xf-e376-il-100000,100000.0,0.0142499999999999,0.141,28.0,34.0,1.6561,10.0,0.1110431517715494,11.25,1.5825
e376-il,xf-e376-il-1000000,1000000.0,0.0142499999999999,0.141,28.0,34.0,1.6889,10.75,0.102057903306865,14.75,1.6064
e376-il,xf-e376-il-200000,200000.0,0.0142499999999999,0.141,28.0,34.0,1.635,9.75,0.1127468801219744,12.25,1.5555
e376-il,xf-e376-il-500000,500000.0,0.0142499999999999,0.141,28.0,34.0,1.6592,10.5,0.1080025129166476,14.5,1.5776
e377-il,xf-e377-il-100000,100000.0,0.00057,0.988,28.0,34.0,1.6814,10.25,0.1137271073506081,12.0,1.6043
e377-il,xf-e377-il-1000000,1000000.0,0.00057,0.988,28.0,34.0,1.72,11.5,0.1179142467721099,15.25,1.639
e377-il,xf-e377-il-200000,200000.0,0.00057,0.988,28.0,34.0,1.676,10.25,0.117249309526648,12.5,1.596
e377-il,xf-e377-il-50000,50000.0,0.00057,0.988,28.0,34.0,1.6687,11.25,0.094160994182972,12.75,1.6004
e377-il,xf-e377-il-500000,500000.0,0.00057,0.988,28.0,34.0,1.6866,10.75,0.1174153776388263,14.25,1.6037
e377m-il,xf-e377m-il-100000,100000.0,0.01881,0.14,33.0,34.0,1.6671,10.25,0.1111269804336329,12.25,1.5873
e377m-il,xf-e377m-il-1000000,1000000.0,0.01881,0.14,33.0,34.0,1.711,11.25,0.1148838502819233,14.5,1.6321
e377m-il,xf-e377m-il-200000,200000.0,0.01881,0.14,33.0,34.0,1.661,10.5,0.1141179862105954,12.25,1.5923
e377m-il,xf-e377m-il-500000,500000.0,0.01881,0.14,33.0,34.0,1.6607,10.75,0.111053414372542,14.75,1.5801
e378-il,xf-e378-il-100000,100000.0,0.00486,0.001,28.0,34.0,1.6018,10.25,0.105073540856031,11.0,1.544
e378-il,xf-e378-il-1000000,1000000.0,0.00486,0.001,28.0,34.0,1.7036,14.0,0.1167054545454545,15.75,1.6192
e378-il,xf-e378-il-200000,200000.0,0.00486,0.001,28.0,34.0,1.5537,12.5,0.0784010596607831,15.5,1.4823
e378-il,xf-e378-il-50000,50000.0,0.00486,0.001,28.0,34.0,1.566,12.75,0.1069945617217231,14.0,1.4941
e378-il,xf-e378-il-500000,500000.0,0.00486,0.001,28.0,34.0,1.6261,13.25,-0.0362460410557184,15.25,1.5466
e379-il,xf-e379-il-100000,100000.0,0.00966,0.405,28.0,34.0,1.5622,9.0,0.1080393209352917,10.0,1.4915
e379-il,xf-e379-il-1000000,1000000.0,0.00966,0.405,28.0,34.0,1.401,9.5,0.1034521838298554,12.75,1.3347
e379-il,xf-e379-il-50000,50000.0,0.00966,0.405,28.0,34.0,1.4608,10.75,0.0617726279277502,12.5,1.3985
e379-il,xf-e379-il-500000,500000.0,0.00966,0.405,28.0,34.0,1.5456,8.75,0.111807799934923,12.75,1.4801
e385-il,xf-e385-il-100000,100000.0,0.08321,0.254,0.09773,0.383,1.5629,12.25,0.1112513907979237,13.5,1.508
e385-il,xf-e385-il-1000000,1000000.0,0.08321,0.254,0.09773,0.383,1.6278,13.0,0.1020767135230162,16.5,1.5482
e385-il,xf-e385-il-200000,200000.0,0.08321,0.254,0.09773,0.383,1.5418,13.0,0.0993313663729947,14.75,1.47
e385-il,xf-e385-il-50000,50000.0,0.08321,0.254,0.09773,0.383,1.512,11.75,0.1262264575670856,13.0,1.4509
e385-il,xf-e385-il-500000,500000.0,0.08321,0.254,0.09773,0.383,1.5744,13.5,0.1002911475409836,15.5,1.5047
e387-il,xf-e387-il-100000,100000.0,0.0010899999999999,0.987,0.08247,0.355,1.3076,11.0,0.0992029613960867,12.5,1.247
e387-il,xf-e387-il-1000000,1000000.0,0.0010899999999999,0.987,0.08247,0.355,1.3867,13.25,0.1032642586072359,15.25,1.3305
e387-il,xf-e387-il-200000,200000.0,0.0010899999999999,0.987,0.08247,0.355,1.319,11.75,0.0977728820729772,13.0,1.2639
e387-il,xf-e387-il-50000,50000.0,0.0010899999999999,0.987,0.08247,0.355,1.2994,11.0,0.1130342504089936,12.0,1.2474
e387-il,xf-e387-il-500000,500000.0,0.0010899999999999,0.987,0.08247,0.355,1.3536,12.75,0.1014450343733474,13.75,1.3354
e392-il,xf-e392-il-100000,100000.0,0.01764,0.006,0.088,0.36,1.3775,12.0,0.1024377789529349,13.25,1.3212
e392-il,xf-e392-il-1000000,1000000.0,0.01764,0.006,0.088,0.36,1.4513,14.5,0.1033775257974428,18.0,1.38
e392-il,xf-e392-il-200000,200000.0,0.01764,0.006,0.088,0.36,1.3615,12.75,0.0986955896351137,14.0,1.3081
e392-il,xf-e392-il-50000,50000.0,0.01764,0.006,0.088,0.36,1.3419,11.25,0.1125325148108809,12.5,1.2776
e392-il,xf-e392-il-500000,500000.0,0.01764,0.006,0.088,0.36,1.3978,14.0,0.1016503014278159,15.5,1.3415
e393-il,xf-e393-il-100000,100000.0,0.00175,0.0,30.0,33.0,1.3739,13.5,0.1085318244315177,14.5,1.3167
e393-il,xf-e393-il-200000,200000.0,0.00175,0.0,30.0,33.0,1.3657,13.75,0.1003869910100475,15.5,1.3026
e393-il,xf-e393-il-50000,50000.0,0.00175,0.0,30.0,33.0,1.3737,12.0,0.1108611459664023,13.5,1.3261
e393-il,xf-e393-il-500000,500000.0,0.00175,0.0,30.0,33.0,1.4203,14.0,0.1007927324849263,17.5,1.3496
e395-il,xf-e395-il-100000,100000.0,0.12289,0.295,36.0,37.0,1.491,9.5,0.1160405319495833,12.0,1.4183
e395-il,xf-e395-il-200000,200000.0,0.12289,0.295,36.0,37.0,1.489,9.0,0.099259502908514,17.75,1.4211
e395-il,xf-e395-il-50000,50000.0,0.12289,0.295,36.0,37.0,1.4867,13.5,0.1020913142539594,14.75,1.4259
e396-il,xf-e396-il-100000,100000.0,0.0366299999999999,0.83,36.0,37.0,1.5276,10.0,0.1111488825542827,12.75,1.4529
e396-il,xf-e396-il-200000,200000.0,0.0366299999999999,0.83,36.0,37.0,1.5356,9.5,0.1006984452670545,14.0,1.4615
e396-il,xf-e396-il-50000,50000.0,0.0366299999999999,0.83,36.0,37.0,1.4843,14.5,0.0943178424114225,15.5,1.4303
e397-il,xf-e397-il-100000,100000.0,0.03859,0.829,36.0,37.0,1.4734,10.5,0.1068254257006874,12.75,1.4022
e397-il,xf-e397-il-50000,50000.0,0.03859,0.829,36.0,37.0,1.4688,14.0,0.0954894326690096,15.5,1.4177
e398-il,xf-e398-il-100000,100000.0,0.01624,0.003,37.0,36.0,1.5543,11.0,0.0948334426229508,13.25,1.4827
e398-il,xf-e398-il-200000,200000.0,0.01624,0.003,37.0,36.0,1.5803,10.25,0.1030654257006874,13.25,1.5023
e399-il,xf-e399-il-100000,100000.0,0.0160599999999999,0.003,36.0,37.0,1.5444,11.0,0.0916250026441036,13.5,1.4729
e399-il,xf-e399-il-200000,200000.0,0.0160599999999999,0.003,36.0,37.0,1.574,10.25,0.1028313273400317,13.25,1.5
e403-il,xf-e403-il-100000,100000.0,0.0,0.0,30.0,32.0,1.2819,12.5,0.1287173558963511,13.75,1.2299
e403-il,xf-e403-il-1000000,1000000.0,0.0,0.0,30.0,32.0,1.4774,15.25,0.0885543733474352,17.75,1.4126
e403-il,xf-e403-il-200000,200000.0,0.0,0.0,30.0,32.0,1.3414,13.25,0.1188847170809096,14.75,1.2807
e403-il,xf-e403-il-50000,50000.0,0.0,0.0,30.0,32.0,1.2532,11.5,0.1181172712850344,12.5,1.2055
e403-il,xf-e403-il-500000,500000.0,0.0,0.0,30.0,32.0,1.4109,14.5,0.0982923532522475,16.25,1.3509
e407-il,xf-e407-il-100000,100000.0,0.0210899999999999,0.007,37.0,36.0,1.3243,12.0,0.1265471796587488,13.25,1.2699
e407-il,xf-e407-il-1000000,1000000.0,0.0210899999999999,0.007,37.0,36.0,1.5852,14.75,0.0886399788471708,17.25,1.5129
e407-il,xf-e407-il-200000,200000.0,0.0210899999999999,0.007,37.0,36.0,1.3257,13.25,0.1158197355896351,14.75,1.2761
e407-il,xf-e407-il-50000,50000.0,0.0210899999999999,0.007,37.0,36.0,1.2981,11.25,0.1207165097831835,12.25,1.2543
e407-il,xf-e407-il-500000,500000.0,0.0210899999999999,0.007,37.0,36.0,1.4385,13.75,0.0948851764041568,16.75,1.3696
e417-il,xf-e417-il-100000,100000.0,0.0,0.0,30.0,32.0,1.2204,11.75,0.1243634056054997,12.25,1.1848
e417-il,xf-e417-il-1000000,1000000.0,0.0,0.0,30.0,32.0,1.4038,13.0,0.0904018191433104,15.25,1.3386
e417-il,xf-e417-il-200000,200000.0,0.0,0.0,30.0,32.0,1.2865,11.5,0.11954039132734,12.75,1.2225
e417-il,xf-e417-il-50000,50000.0,0.0,0.0,30.0,32.0,1.1646,10.75,0.1151591961924907,11.75,1.1136
e420-il,xf-e420-il-100000,100000.0,0.07188,0.025,38.0,35.0,0.9356,0.75,0.0311706639413589,0.75,0.9356
e420-il,xf-e420-il-1000000,1000000.0,0.07188,0.025,38.0,35.0,2.2201,14.25,0.0984812691697514,16.25,2.1336
e420-il,xf-e420-il-200000,200000.0,0.07188,0.025,38.0,35.0,2.0034,11.0,0.0935160655737705,11.0,2.0034
e420-il,xf-e420-il-500000,500000.0,0.07188,0.025,38.0,35.0,2.1714,14.0,0.1013167213114754,16.75,2.0772
e421-il,xf-e421-il-100000,100000.0,0.0408199999999999,0.008,39.0,34.0,0.9966,2.25,0.0478252933055621,2.25,0.9966
e421-il,xf-e421-il-1000000,1000000.0,0.0408199999999999,0.008,39.0,34.0,2.0686,14.25,0.1016937070333156,16.25,1.9845
e421-il,xf-e421-il-200000,200000.0,0.0408199999999999,0.008,39.0,34.0,1.9638,13.75,0.099508704389212,13.75,1.9638
e421-il,xf-e421-il-500000,500000.0,0.0408199999999999,0.008,39.0,34.0,2.0221,14.25,0.1029865044949762,16.75,1.9269
e422-il,xf-e422-il-100000,100000.0,0.02779,0.004,39.0,34.0,0.9717,4.5,0.0520712736166743,4.5,0.9717
e422-il,xf-e422-il-1000000,1000000.0,0.02779,0.004,39.0,34.0,1.9021,14.0,0.1066206240084611,16.25,1.8108
e422-il,xf-e422-il-200000,200000.0,0.02779,0.004,39.0,34.0,1.8103,12.5,0.1030538762559492,15.75,1.7588
e422-il,xf-e422-il-500000,500000.0,0.02779,0.004,39.0,34.0,1.8633,14.25,0.1058066631411951,16.25,1.783
e423-il,xf-e423-il-200000,200000.0,0.11077,0.107,0.15828,0.405,2.0035,12.5,0.1000212170047235,16.75,1.9052
e423-il,xf-e423-il-500000,500000.0,0.11077,0.107,0.15828,0.405,2.019,12.75,0.0961877525118984,16.5,1.9225
e426-il,xf-e426-il-100000,100000.0,0.0015,0.987,21.0,20.0,1.107,10.5,0.1109493691526177,11.5,1.0656
e426-il,xf-e426-il-1000000,1000000.0,0.0015,0.987,21.0,20.0,1.4726,14.5,0.1105854037902077,16.25,1.4042
e426-il,xf-e426-il-200000,200000.0,0.0015,0.987,21.0,20.0,1.3138,13.25,0.1106168050643224,15.0,1.261
e426-il,xf-e426-il-50000,50000.0,0.0015,0.987,21.0,20.0,0.8458,7.5,0.1112126999316472,8.0,0.828
e426-il,xf-e426-il-500000,500000.0,0.0015,0.987,21.0,20.0,1.4237,14.0,0.1107785510312004,15.5,1.3721
e428-il,xf-e428-il-100000,100000.0,0.0018,0.987,21.0,20.0,1.1643,11.25,0.1116016287678477,11.5,1.1426
e428-il,xf-e428-il-1000000,1000000.0,0.0018,0.987,21.0,20.0,1.4466,13.75,0.1108904315085972,16.0,1.3808
e428-il,xf-e428-il-200000,200000.0,0.0018,0.987,21.0,20.0,1.2612,12.5,0.1107865679534638,15.75,1.1988
e428-il,xf-e428-il-50000,50000.0,0.0018,0.987,21.0,20.0,0.8548,8.0,0.1100733990147784,8.25,0.8312
e428-il,xf-e428-il-500000,500000.0,0.0018,0.987,21.0,20.0,1.384,13.5,0.111131084082496,15.25,1.3222
e431-il,xf-e431-il-50000,50000.0,0.0874,0.077,38.0,35.0,1.3898,13.5,0.0914482272099324,13.75,1.3427
e432-il,xf-e432-il-200000,200000.0,0.0933199999999999,0.076,38.0,35.0,1.496,11.5,0.0995716129032258,16.5,1.4224
e433-il,xf-e433-il-50000,50000.0,0.0124799999999999,0.002,38.0,35.0,1.3878,12.25,0.1008103034510559,13.75,1.3847
e434-il,xf-e434-il-100000,100000.0,0.12324,0.236,38.0,35.0,1.35,16.25,0.1052155598231432,17.75,1.2857
e434-il,xf-e434-il-50000,50000.0,0.12324,0.236,38.0,35.0,1.0017,13.5,0.0946399207916909,13.5,1.0017
e471-il,xf-e471-il-100000,100000.0,0.06155,0.214,0.0755,0.438,1.382,9.0,0.1316965220447267,9.75,1.3717
e471-il,xf-e471-il-1000000,1000000.0,0.06155,0.214,0.0755,0.438,1.4887,9.75,0.0957481740193403,10.5,1.4449
e471-il,xf-e471-il-200000,200000.0,0.06155,0.214,0.0755,0.438,1.407,9.0,0.1123459803271924,9.5,1.3957
e471-il,xf-e471-il-50000,50000.0,0.06155,0.214,0.0755,0.438,1.3539,9.0,0.1292292171102697,10.5,1.2868
e471-il,xf-e471-il-500000,500000.0,0.06155,0.214,0.0755,0.438,1.4137,8.5,0.0939493119217179,9.75,1.3567
e472-il,xf-e472-il-100000,100000.0,0.12098,0.175,31.0,31.0,0.8905,8.5,0.113537726070862,9.25,0.8487
e472-il,xf-e472-il-1000000,1000000.0,0.12098,0.175,31.0,31.0,1.5193,16.0,0.1197447972216079,17.75,1.4441
e472-il,xf-e472-il-200000,200000.0,0.12098,0.175,31.0,31.0,1.2474,13.25,0.1214006557377049,15.0,1.2092
e472-il,xf-e472-il-50000,50000.0,0.12098,0.175,31.0,31.0,0.6599,6.0,0.112245508788905,7.25,0.6399
e472-il,xf-e472-il-500000,500000.0,0.12098,0.175,31.0,31.0,1.3996,15.5,0.1215773127059272,16.75,1.3383
e473-il,xf-e473-il-100000,100000.0,0.1619,0.212,31.0,31.0,0.9708,9.75,0.1146037017451084,9.75,0.9708
e473-il,xf-e473-il-1000000,1000000.0,0.1619,0.212,31.0,31.0,1.4569,15.5,0.1160348145760926,17.25,1.3928
e473-il,xf-e473-il-200000,200000.0,0.1619,0.212,31.0,31.0,1.2699,14.0,0.1205929349550502,16.25,1.2116
e473-il,xf-e473-il-50000,50000.0,0.1619,0.212,31.0,31.0,0.5721,4.75,0.0780838892766686,5.0,0.5545
e473-il,xf-e473-il-500000,500000.0,0.1619,0.212,31.0,31.0,1.3756,14.75,0.1166461733330911,16.5,1.3197
e474-il,xf-e474-il-100000,100000.0,0.14084,0.215,0.0,0.0,0.9831,10.0,0.1216346060285563,10.5,0.9348
e474-il,xf-e474-il-1000000,1000000.0,0.14084,0.215,0.0,0.0,1.4386,16.0,0.1130702136938508,17.5,1.3779
e474-il,xf-e474-il-200000,200000.0,0.14084,0.215,0.0,0.0,1.2392,13.75,0.1225558540454786,16.25,1.1777
e474-il,xf-e474-il-50000,50000.0,0.14084,0.215,0.0,0.0,0.6824,6.25,0.0985931649697007,6.5,0.6638
e474-il,xf-e474-il-500000,500000.0,0.14084,0.215,0.0,0.0,1.355,14.75,0.1158718561607615,16.75,1.2875
e475-il,xf-e475-il-100000,100000.0,0.15,0.217,0.0,0.0,1.0424,10.25,0.1312023691168694,10.5,1.0119
e475-il,xf-e475-il-1000000,1000000.0,0.15,0.217,0.0,0.0,1.4152,16.25,0.107122221047065,18.0,1.3545
e475-il,xf-e475-il-200000,200000.0,0.15,0.217,0.0,0.0,1.2211,14.5,0.1294185721840296,16.75,1.1619
e475-il,xf-e475-il-50000,50000.0,0.15,0.217,0.0,0.0,0.7313,6.25,0.0963646324695928,6.75,0.6991
e475-il,xf-e475-il-500000,500000.0,0.15,0.217,0.0,0.0,1.3277,15.5,0.1166582329086585,17.25,1.2665
e479-il,xf-e479-il-100000,100000.0,0.16568,0.257,31.0,31.0,1.1928,12.75,0.1126813749338974,13.25,1.144
e479-il,xf-e479-il-1000000,1000000.0,0.16568,0.257,31.0,31.0,1.4074,16.0,0.113255338429135,18.0,1.3376
e479-il,xf-e479-il-200000,200000.0,0.16568,0.257,31.0,31.0,1.2161,15.0,0.1105402001811907,18.25,1.1604
e479-il,xf-e479-il-50000,50000.0,0.16568,0.257,31.0,31.0,0.5811,3.5,0.0809296582383995,4.75,0.5666
e479-il,xf-e479-il-500000,500000.0,0.16568,0.257,31.0,31.0,1.2983,14.75,0.1119666650458019,17.25,1.2374
e485-il,xf-e485-il-100000,100000.0,0.01063,0.002,38.0,35.0,1.134,12.25,0.113880232681121,13.5,1.0931
e485-il,xf-e485-il-1000000,1000000.0,0.01063,0.002,38.0,35.0,1.3329,15.0,0.1042632840337493,17.5,1.2698
e485-il,xf-e485-il-200000,200000.0,0.01063,0.002,38.0,35.0,1.1226,13.5,0.1083569328397673,16.0,1.0702
e485-il,xf-e485-il-50000,50000.0,0.01063,0.002,38.0,35.0,1.0213,10.0,0.1072679428873611,10.75,0.9871
e485-il,xf-e485-il-500000,500000.0,0.01063,0.002,38.0,35.0,1.2356,14.25,0.1045669956724722,16.25,1.1762
e545-il,xf-e545-il-100000,100000.0,0.10661,0.683,37.0,36.0,1.185,16.5,0.0680846637289041,17.75,1.1291
e546-il,xf-e546-il-100000,100000.0,0.01446,0.003,37.0,36.0,1.1349,14.75,0.0834704910039331,16.25,1.0852
e546-il,xf-e546-il-200000,200000.0,0.01446,0.003,37.0,36.0,1.105,16.25,0.0959187308302485,19.0,1.0574
e546-il,xf-e546-il-50000,50000.0,0.01446,0.003,37.0,36.0,0.8568,13.5,0.0388908514013749,13.75,0.8162
e547-il,xf-e547-il-100000,100000.0,0.01009,0.001,38.0,35.0,1.1635,10.0,0.0476180298433065,17.75,1.1122
e547-il,xf-e547-il-50000,50000.0,0.01009,0.001,38.0,35.0,0.6842,13.25,0.0272470227392913,13.5,0.6571
e548-il,xf-e548-il-100000,100000.0,0.01567,0.003,38.0,35.0,1.1837,13.0,0.0259845458549418,18.5,1.1291
e548-il,xf-e548-il-200000,200000.0,0.01567,0.003,38.0,35.0,1.2376,11.25,0.1011963194077208,13.75,1.1813
e548-il,xf-e548-il-50000,50000.0,0.01567,0.003,38.0,35.0,0.5324,-0.5,-0.0080280071508671,0.25,0.53
e548-il,xf-e548-il-500000,500000.0,0.01567,0.003,38.0,35.0,1.2699,10.75,0.1098971549444738,17.0,1.2066
e549-il,xf-e549-il-100000,100000.0,0.01838,0.004,38.0,35.0,1.2368,11.5,0.0676571519716438,18.5,1.1837
e550-il,xf-e550-il-100000,100000.0,0.18198,0.34,38.0,35.0,1.2696,13.5,0.0442179509379509,19.0,1.2092
e550-il,xf-e550-il-200000,200000.0,0.18198,0.34,38.0,35.0,1.3477,11.5,0.1070815653093601,13.5,1.285
e550-il,xf-e550-il-500000,500000.0,0.18198,0.34,38.0,35.0,1.3636,11.0,0.1110503648863035,15.5,1.2964
e551-il,xf-e551-il-100000,100000.0,0.1136399999999999,0.092,38.0,35.0,1.3193,11.0,0.0858480380750925,18.5,1.2617
e551-il,xf-e551-il-200000,200000.0,0.1136399999999999,0.092,38.0,35.0,1.3449,10.75,0.1039620941300899,14.5,1.2811
e552-il,xf-e552-il-200000,200000.0,0.09753,0.065,37.0,35.0,1.4424,11.25,0.1073907562136435,13.5,1.3728
e552-il,xf-e552-il-500000,500000.0,0.09753,0.065,37.0,35.0,1.4442,11.25,0.1109240613432046,15.75,1.3724
e553-il,xf-e553-il-100000,100000.0,0.01122,0.001,38.0,35.0,1.3964,11.0,0.102938064516129,14.5,1.3317
e553-il,xf-e553-il-200000,200000.0,0.01122,0.001,38.0,35.0,1.4007,11.25,0.1039690111052353,14.75,1.3346
e554-il,xf-e554-il-100000,100000.0,0.01145,0.001,38.0,35.0,1.4268,12.25,0.0831374994527864,15.5,1.3558
e554-il,xf-e554-il-200000,200000.0,0.01145,0.001,38.0,35.0,1.4991,11.75,0.1078254468535166,14.0,1.4271
e554-il,xf-e554-il-500000,500000.0,0.01145,0.001,38.0,35.0,1.5095,11.5,0.1104737599153887,15.0,1.4406
e555-il,xf-e555-il-100000,100000.0,0.01035,0.001,38.0,35.0,1.3502,15.0,0.1204254468535167,16.5,1.2889
e555-il,xf-e555-il-50000,50000.0,0.01035,0.001,38.0,35.0,1.3309,12.0,0.1130905809784966,12.0,1.3309
e556-il,xf-e556-il-100000,100000.0,0.0237,0.006,38.0,35.0,1.4121,15.75,0.1221936329984135,16.5,1.356
e556-il,xf-e556-il-50000,50000.0,0.0237,0.006,38.0,35.0,1.3519,11.5,0.1093902505191981,11.5,1.3519
e557-il,xf-e557-il-100000,100000.0,0.063,0.032,37.0,35.0,1.4637,15.5,0.1236931993654151,17.5,1.413
e557-il,xf-e557-il-50000,50000.0,0.063,0.032,37.0,35.0,1.3861,11.75,0.107302273929138,12.0,1.323
e558-il,xf-e558-il-100000,100000.0,0.009,0.001,29.0,33.0,1.5725,12.75,0.1055581385510312,14.75,1.502
e558-il,xf-e558-il-1000000,1000000.0,0.009,0.001,29.0,33.0,1.6238,14.0,0.1064981378064067,17.0,1.5502
e558-il,xf-e558-il-200000,200000.0,0.009,0.001,29.0,33.0,1.5606,13.0,0.1041694976203067,15.75,1.4826
e558-il,xf-e558-il-500000,500000.0,0.009,0.001,29.0,33.0,1.5902,13.5,0.1038784346906398,16.5,1.5143
e559-il,xf-e559-il-100000,100000.0,0.1083,0.073,29.0,33.0,1.642,13.25,0.1068132205182443,15.25,1.5682
e559-il,xf-e559-il-1000000,1000000.0,0.1083,0.073,29.0,33.0,1.7056,13.75,0.1054406798361621,18.25,1.6237
e559-il,xf-e559-il-200000,200000.0,0.1083,0.073,29.0,33.0,1.6429,13.0,0.1039153336364923,16.0,1.5623
e559-il,xf-e559-il-500000,500000.0,0.1083,0.073,29.0,33.0,1.6744,13.0,0.1027075385067568,16.75,1.5933
e560-il,xf-e560-il-100000,100000.0,0.09503,0.609,29.0,33.0,1.7046,13.75,0.1082276890534109,15.75,1.6242
e560-il,xf-e560-il-1000000,1000000.0,0.09503,0.609,29.0,33.0,1.7609,13.5,0.1038081359816653,17.75,1.6744
e560-il,xf-e560-il-200000,200000.0,0.09503,0.609,29.0,33.0,1.716,13.0,0.1037558751983077,16.0,1.6335
e560-il,xf-e560-il-500000,500000.0,0.09503,0.609,29.0,33.0,1.737,13.25,0.1013569123195975,16.5,1.6646
e561-il,xf-e561-il-100000,100000.0,0.04112,0.011,29.0,33.0,1.417,9.75,0.089615737704918,9.75,1.417
e561-il,xf-e561-il-1000000,1000000.0,0.04112,0.011,29.0,33.0,1.814,13.5,0.1045366393426887,17.0,1.7262
e561-il,xf-e561-il-200000,200000.0,0.04112,0.011,29.0,33.0,1.7747,13.5,0.10389019566367,16.5,1.6913
e561-il,xf-e561-il-500000,500000.0,0.04112,0.011,29.0,33.0,1.7852,14.0,0.1026779270227393,16.75,1.6992
e562-il,xf-e562-il-100000,100000.0,0.08263,0.051,29.0,33.0,1.5604,11.75,0.1176460708619777,14.25,1.4931
e562-il,xf-e562-il-200000,200000.0,0.08263,0.051,29.0,33.0,1.5481,12.25,0.1057480063458488,15.25,1.4749
e562-il,xf-e562-il-50000,50000.0,0.08263,0.051,29.0,33.0,0.7698,9.0,0.0972686702144022,9.0,0.7698
e562-il,xf-e562-il-500000,500000.0,0.08263,0.051,29.0,33.0,1.5986,13.25,0.1008962396129269,17.0,1.5215
e58-il,xf-e58-il-100000,100000.0,0.056,0.3,18.0,18.0,1.5732,9.0,0.1464990798519302,10.25,1.5036
e58-il,xf-e58-il-1000000,1000000.0,0.056,0.3,18.0,18.0,1.6783,10.25,0.0907386779481756,11.75,1.6066
e58-il,xf-e58-il-50000,50000.0,0.056,0.3,18.0,18.0,1.5569,9.25,0.1434434608537745,10.0,1.5014
e580-il,xf-e580-il-100000,100000.0,0.01634,0.003,29.0,33.0,1.5592,11.25,0.1202487299192839,14.5,1.4813
e580-il,xf-e580-il-200000,200000.0,0.01634,0.003,29.0,33.0,1.5398,11.75,0.1049145425700687,15.75,1.464
