airfoil_id,polar_id,Re,max_thickness,x_at_max_thickness,max_camber,x_at_max_camber,max_cl,alpha_at_max_cl,cl_alpha_slope
e431-il,xf-e431-il-1000000-n5,1000000.0,0.0874,0.077,38.0,35.0,1.5524,17.5,0.09428934547913473
e431-il,xf-e431-il-200000,200000.0,0.0874,0.077,38.0,35.0,1.3926,13.25,0.09738955050237973
e431-il,xf-e431-il-200000-n5,200000.0,0.0874,0.077,38.0,35.0,1.3809,15.5,0.09158416861303675
e431-il,xf-e431-il-50000,50000.0,0.0874,0.077,38.0,35.0,1.3898,13.5,0.0914482272099324
e431-il,xf-e431-il-50000-n5,50000.0,0.0874,0.077,38.0,35.0,1.2348,14.75,0.08348885432549694
e431-il,xf-e431-il-500000,500000.0,0.0874,0.077,38.0,35.0,1.4746,16.25,0.09595043548492725
e431-il,xf-e431-il-500000-n5,500000.0,0.0874,0.077,38.0,35.0,1.4755,16.75,0.09284082544824544
e432-il,xf-e432-il-100000,100000.0,0.09331999999999999,0.076,38.0,35.0,1.4614,13.5,0.06374342767337123
e432-il,xf-e432-il-100000-n5,100000.0,0.09331999999999999,0.076,38.0,35.0,1.3427,13.5,0.09044868631325262
e432-il,xf-e432-il-1000000,1000000.0,0.09331999999999999,0.076,38.0,35.0,1.5507,17.0,0.10552937488740766
e432-il,xf-e432-il-1000000-n5,1000000.0,0.09331999999999999,0.076,38.0,35.0,1.5263,17.75,0.1032711753264796
e432-il,xf-e432-il-200000,200000.0,0.09331999999999999,0.076,38.0,35.0,1.496,11.5,0.0995716129032258
e432-il,xf-e432-il-200000-n5,200000.0,0.09331999999999999,0.076,38.0,35.0,1.4081,11.75,0.09767329455314648
e432-il,xf-e432-il-231000,231000.0,0.09331999999999999,0.076,38.0,35.0,1.4961,11.5,0.09922815348585846
e432-il,xf-e432-il-50000,50000.0,0.09331999999999999,0.076,38.0,35.0,0.7836,13.75,0.0832961948998739
e432-il,xf-e432-il-50000-n5,50000.0,0.09331999999999999,0.076,38.0,35.0,1.1975,18.0,0.06675899110606967
e432-il,xf-e432-il-500000,500000.0,0.09331999999999999,0.076,38.0,35.0,1.5041,12.25,0.10313523003701748
e432-il,xf-e432-il-500000-n5,500000.0,0.09331999999999999,0.076,38.0,35.0,1.4683,16.5,0.10159126070198722
e433-il,xf-e433-il-100000,100000.0,0.012479999999999998,0.002,38.0,35.0,1.3825,15.5,0.12062485702138895
e433-il,xf-e433-il-100000-n5,100000.0,0.012479999999999998,0.002,38.0,35.0,1.2983,13.75,0.09778610359344082
e433-il,xf-e433-il-1000000,1000000.0,0.012479999999999998,0.002,38.0,35.0,1.5677,16.25,0.09211377185982354
e433-il,xf-e433-il-1000000-n5,1000000.0,0.012479999999999998,0.002,38.0,35.0,1.5561,17.25,0.0892836667781867
e433-il,xf-e433-il-200000,200000.0,0.012479999999999998,0.002,38.0,35.0,1.3598,13.5,0.10438543739854064
e433-il,xf-e433-il-200000-n5,200000.0,0.012479999999999998,0.002,38.0,35.0,1.3746,15.0,0.0888224556501092
e433-il,xf-e433-il-50000,50000.0,0.012479999999999998,0.002,38.0,35.0,1.3878,12.25,0.10081030345105596
e433-il,xf-e433-il-50000-n5,50000.0,0.012479999999999998,0.002,38.0,35.0,1.2195,13.5,0.09540280869611441
e433-il,xf-e433-il-500000,500000.0,0.012479999999999998,0.002,38.0,35.0,1.4819,16.25,0.09004185785285115
e433-il,xf-e433-il-500000-n5,500000.0,0.012479999999999998,0.002,38.0,35.0,1.4844,16.5,0.08775813855103118
e434-il,xf-e434-il-100000,100000.0,0.12324,0.236,38.0,35.0,1.35,16.25,0.10521555982314323
e434-il,xf-e434-il-100000-n5,100000.0,0.12324,0.236,38.0,35.0,1.2685,13.5,0.08928173453199367
e434-il,xf-e434-il-1000000,1000000.0,0.12324,0.236,38.0,35.0,1.5139,17.0,0.09780613327879617
e434-il,xf-e434-il-1000000-n5,1000000.0,0.12324,0.236,38.0,35.0,1.5029,17.25,0.09560772900492935
e434-il,xf-e434-il-200000,200000.0,0.12324,0.236,38.0,35.0,1.3356,12.5,0.09663966155473297
e434-il,xf-e434-il-200000-n5,200000.0,0.12324,0.236,38.0,35.0,1.3341,15.0,0.09404958223162349
e434-il,xf-e434-il-50000,50000.0,0.12324,0.236,38.0,35.0,1.0017,13.5,0.09463992079169095
e434-il,xf-e434-il-50000-n5,50000.0,0.12324,0.236,38.0,35.0,1.1998,13.5,0.08130353780900246
e434-il,xf-e434-il-500000,500000.0,0.12324,0.236,38.0,35.0,1.4205,15.75,0.09685791608780216
e434-il,xf-e434-il-500000-n5,500000.0,0.12324,0.236,38.0,35.0,1.4304,16.75,0.09336252866911783
e435-il,xf-e435-il-100000,100000.0,0.03317,0.011,38.0,35.0,1.482,12.5,0.10737988193216916
e435-il,xf-e435-il-100000-n5,100000.0,0.03317,0.011,38.0,35.0,1.387,14.0,0.09172977859057016
e435-il,xf-e435-il-1000000,1000000.0,0.03317,0.011,38.0,35.0,1.6386,18.0,0.09682540237481078
e435-il,xf-e435-il-1000000-n5,1000000.0,0.03317,0.011,38.0,35.0,1.6241,18.0,0.09376406987272452
e435-il,xf-e435-il-200000,200000.0,0.03317,0.011,38.0,35.0,1.4727,12.75,0.10041332628239025
e435-il,xf-e435-il-200000-n5,200000.0,0.03317,0.011,38.0,35.0,1.4539,15.5,0.0943684353073343
e435-il,xf-e435-il-50000,50000.0,0.03317,0.011,38.0,35.0,0.9383,12.0,0.09102644103648863
e435-il,xf-e435-il-50000-n5,50000.0,0.03317,0.011,38.0,35.0,1.2992,15.5,0.08878084682440844
e435-il,xf-e435-il-500000,500000.0,0.03317,0.011,38.0,35.0,1.5522,16.5,0.09656989952406138
e435-il,xf-e435-il-500000-n5,500000.0,0.03317,0.011,38.0,35.0,1.5464,17.25,0.0922178940782039
e471-il,xf-e471-il-100000,100000.0,0.06155,0.214,0.0755,0.438,1.382,9.0,0.1316965220447267
e471-il,xf-e471-il-100000-n5,100000.0,0.06155,0.214,0.0755,0.438,1.375,9.75,0.10984700158646223
e471-il,xf-e471-il-1000000,1000000.0,0.06155,0.214,0.0755,0.438,1.4887,9.75,0.0957481740193403
e471-il,xf-e471-il-1000000-n5,1000000.0,0.06155,0.214,0.0755,0.438,1.5305,10.25,0.09643041345937974
e471-il,xf-e471-il-200000,200000.0,0.06155,0.214,0.0755,0.438,1.407,9.0,0.1123459803271924
e471-il,xf-e471-il-200000-n5,200000.0,0.06155,0.214,0.0755,0.438,1.4148,9.75,0.09956001021488813
e471-il,xf-e471-il-50000,50000.0,0.06155,0.214,0.0755,0.438,1.3539,9.0,0.12922921711026972
e471-il,xf-e471-il-50000-n5,50000.0,0.06155,0.214,0.0755,0.438,1.3269,9.5,0.11998845234787447
e471-il,xf-e471-il-500000,500000.0,0.06155,0.214,0.0755,0.438,1.4137,8.5,0.09394931192171793
e471-il,xf-e471-il-500000-n5,500000.0,0.06155,0.214,0.0755,0.438,1.4672,9.75,0.09561942671388436
e472-il,xf-e472-il-100000,100000.0,0.12098,0.175,31.0,31.0,0.8905,8.5,0.11353772607086202
e472-il,xf-e472-il-100000-n5,100000.0,0.12098,0.175,31.0,31.0,1.119,12.5,0.11673734531993654
e472-il,xf-e472-il-1000000,1000000.0,0.12098,0.175,31.0,31.0,1.5193,16.0,0.11974479722160794
e472-il,xf-e472-il-1000000-n5,1000000.0,0.12098,0.175,31.0,31.0,1.4947,16.0,0.11489515710407912
e472-il,xf-e472-il-200000,200000.0,0.12098,0.175,31.0,31.0,1.2474,13.25,0.12140065573770496
e472-il,xf-e472-il-200000-n5,200000.0,0.12098,0.175,31.0,31.0,1.2478,14.0,0.11750345848757272
e472-il,xf-e472-il-50000,50000.0,0.12098,0.175,31.0,31.0,0.6599,6.0,0.112245508788905
e472-il,xf-e472-il-50000-n5,50000.0,0.12098,0.175,31.0,31.0,0.8678,9.25,0.10891843161601401
e472-il,xf-e472-il-500000,500000.0,0.12098,0.175,31.0,31.0,1.3996,15.5,0.12157731270592723
e472-il,xf-e472-il-500000-n5,500000.0,0.12098,0.175,31.0,31.0,1.4051,15.25,0.11626125859333686
e473-il,xf-e473-il-100000,100000.0,0.1619,0.212,31.0,31.0,0.9708,9.75,0.11460370174510842
e473-il,xf-e473-il-100000-n5,100000.0,0.1619,0.212,31.0,31.0,1.1336,12.0,0.11479432248850949
e473-il,xf-e473-il-1000000,1000000.0,0.1619,0.212,31.0,31.0,1.4569,15.5,0.11603481457609263
e473-il,xf-e473-il-1000000-n5,1000000.0,0.1619,0.212,31.0,31.0,1.4112,15.25,0.11167402767945141
e473-il,xf-e473-il-200000,200000.0,0.1619,0.212,31.0,31.0,1.2699,14.0,0.12059293495505027
e473-il,xf-e473-il-200000-n5,200000.0,0.1619,0.212,31.0,31.0,1.2374,13.5,0.11278121642733137
e473-il,xf-e473-il-50000,50000.0,0.1619,0.212,31.0,31.0,0.5721,4.75,0.07808388927666866
e473-il,xf-e473-il-50000-n5,50000.0,0.1619,0.212,31.0,31.0,0.8469,8.5,0.10728560710134208
e473-il,xf-e473-il-500000,500000.0,0.1619,0.212,31.0,31.0,1.3756,14.75,0.11664617333309114
e473-il,xf-e473-il-500000-n5,500000.0,0.1619,0.212,31.0,31.0,1.3418,14.5,0.11273664727657329
e474-il,xf-e474-il-100000,100000.0,0.14084,0.215,0.0,0.0,0.9831,10.0,0.12163460602855632
e474-il,xf-e474-il-100000-n5,100000.0,0.14084,0.215,0.0,0.0,1.1252,12.5,0.11729738762559497
e474-il,xf-e474-il-1000000,1000000.0,0.14084,0.215,0.0,0.0,1.4386,16.0,0.11307021369385087
e474-il,xf-e474-il-1000000-n5,1000000.0,0.14084,0.215,0.0,0.0,1.4095,15.75,0.10905797990481228
e474-il,xf-e474-il-200000,200000.0,0.14084,0.215,0.0,0.0,1.2392,13.75,0.12255585404547863
e474-il,xf-e474-il-200000-n5,200000.0,0.14084,0.215,0.0,0.0,1.2245,14.0,0.11362166049709152
e474-il,xf-e474-il-50000,50000.0,0.14084,0.215,0.0,0.0,0.6824,6.25,0.09859316496970072
e474-il,xf-e474-il-50000-n5,50000.0,0.14084,0.215,0.0,0.0,0.9078,10.0,0.1134210853350863
e474-il,xf-e474-il-500000,500000.0,0.14084,0.215,0.0,0.0,1.355,14.75,0.11587185616076157
e474-il,xf-e474-il-500000-n5,500000.0,0.14084,0.215,0.0,0.0,1.3357,15.0,0.11118265075127429
e475-il,xf-e475-il-100000,100000.0,0.15,0.217,0.0,0.0,1.0424,10.25,0.1312023691168694
e475-il,xf-e475-il-100000-n5,100000.0,0.15,0.217,0.0,0.0,1.1082,13.0,0.12294819672131146
e475-il,xf-e475-il-1000000,1000000.0,0.15,0.217,0.0,0.0,1.4152,16.25,0.10712222104706506
e475-il,xf-e475-il-1000000-n5,1000000.0,0.15,0.217,0.0,0.0,1.3783,16.25,0.1020918876227011
e475-il,xf-e475-il-200000,200000.0,0.15,0.217,0.0,0.0,1.2211,14.5,0.12941857218402966
e475-il,xf-e475-il-200000-n5,200000.0,0.15,0.217,0.0,0.0,1.1953,14.25,0.1159248377339806
e475-il,xf-e475-il-50000,50000.0,0.15,0.217,0.0,0.0,0.7313,6.25,0.09636463246959281
e475-il,xf-e475-il-50000-n5,50000.0,0.15,0.217,0.0,0.0,0.9325,10.25,0.12188400696796994
e475-il,xf-e475-il-500000,500000.0,0.15,0.217,0.0,0.0,1.3277,15.5,0.11665823290865852
e475-il,xf-e475-il-500000-n5,500000.0,0.15,0.217,0.0,0.0,1.306,15.25,0.1054196587894059
e479-il,xf-e479-il-100000,100000.0,0.16568,0.257,31.0,31.0,1.1928,12.75,0.11268137493389743
e479-il,xf-e479-il-100000-n5,100000.0,0.16568,0.257,31.0,31.0,1.0904,13.0,0.10740984207752564
e479-il,xf-e479-il-1000000,1000000.0,0.16568,0.257,31.0,31.0,1.4074,16.0,0.113255338429135
e479-il,xf-e479-il-1000000-n5,1000000.0,0.16568,0.257,31.0,31.0,1.3755,15.5,0.11123029364078547
e479-il,xf-e479-il-200000,200000.0,0.16568,0.257,31.0,31.0,1.2161,15.0,0.11054020018119075
e479-il,xf-e479-il-200000-n5,200000.0,0.16568,0.257,31.0,31.0,1.1704,13.75,0.10842009618361652
e479-il,xf-e479-il-50000,50000.0,0.16568,0.257,31.0,31.0,0.5811,3.5,0.08092965823839957
e479-il,xf-e479-il-50000-n5,50000.0,0.16568,0.257,31.0,31.0,0.9277,10.0,0.10557133791644635
e479-il,xf-e479-il-500000,500000.0,0.16568,0.257,31.0,31.0,1.2983,14.75,0.11196666504580191
e479-il,xf-e479-il-500000-n5,500000.0,0.16568,0.257,31.0,31.0,1.286,14.5,0.11036998163622642
e485-il,xf-e485-il-100000,100000.0,0.01063,0.002,38.0,35.0,1.134,12.25,0.11388023268112109
e485-il,xf-e485-il-100000-n5,100000.0,0.01063,0.002,38.0,35.0,1.0569,12.5,0.10481423585404549
e485-il,xf-e485-il-1000000,1000000.0,0.01063,0.002,38.0,35.0,1.3329,15.0,0.10426328403374935
e485-il,xf-e485-il-1000000-n5,1000000.0,0.01063,0.002,38.0,35.0,1.3378,15.5,0.10348710010607107
e485-il,xf-e485-il-200000,200000.0,0.01063,0.002,38.0,35.0,1.1226,13.5,0.10835693283976731
e485-il,xf-e485-il-200000-n5,200000.0,0.01063,0.002,38.0,35.0,1.1372,14.0,0.10254632149914165
e485-il,xf-e485-il-50000,50000.0,0.01063,0.002,38.0,35.0,1.0213,10.0,0.10726794288736119
e485-il,xf-e485-il-50000-n5,50000.0,0.01063,0.002,38.0,35.0,1.0002,11.5,0.10520727657324168
e485-il,xf-e485-il-500000,500000.0,0.01063,0.002,38.0,35.0,1.2356,14.25,0.10456699567247227
e485-il,xf-e485-il-500000-n5,500000.0,0.01063,0.002,38.0,35.0,1.2561,14.75,0.10180716623268989
e545-il,xf-e545-il-100000,100000.0,0.10661000000000001,0.683,37.0,36.0,1.185,16.5,0.06808466372890411
e545-il,xf-e545-il-100000-n5,100000.0,0.10661000000000001,0.683,37.0,36.0,1.0687,12.25,0.0928463458487573
e545-il,xf-e545-il-1000000,1000000.0,0.10661000000000001,0.683,37.0,36.0,1.331,17.25,0.10064427287149658
e545-il,xf-e545-il-1000000-n5,1000000.0,0.10661000000000001,0.683,37.0,36.0,1.3399,18.0,0.09757867249101235
e545-il,xf-e545-il-200000,200000.0,0.10661000000000001,0.683,37.0,36.0,1.1471,17.25,0.09760277102062401
e545-il,xf-e545-il-200000-n5,200000.0,0.10661000000000001,0.683,37.0,36.0,1.1508,15.75,0.0977462295081967
e545-il,xf-e545-il-50000,50000.0,0.10661000000000001,0.683,37.0,36.0,0.7966,13.75,0.05023695907435884
e545-il,xf-e545-il-50000-n5,50000.0,0.10661000000000001,0.683,37.0,36.0,1.0018,16.0,0.07078473272515959
e545-il,xf-e545-il-500000,500000.0,0.10661000000000001,0.683,37.0,36.0,1.2403,16.0,0.10002650449497627
e545-il,xf-e545-il-500000-n5,500000.0,0.10661000000000001,0.683,37.0,36.0,1.2577,17.0,0.09665962982548917
e546-il,xf-e546-il-100000,100000.0,0.01446,0.003,37.0,36.0,1.1349,14.75,0.08347049100393317
e546-il,xf-e546-il-100000-n5,100000.0,0.01446,0.003,37.0,36.0,1.0286,13.25,0.09325461660497093
e546-il,xf-e546-il-1000000,1000000.0,0.01446,0.003,37.0,36.0,1.2897,15.0,0.1032932628239027
e546-il,xf-e546-il-1000000-n5,1000000.0,0.01446,0.003,37.0,36.0,1.2956,17.0,0.10067991591714488
e546-il,xf-e546-il-200000,200000.0,0.01446,0.003,37.0,36.0,1.105,16.25,0.09591873083024852
e546-il,xf-e546-il-200000-n5,200000.0,0.01446,0.003,37.0,36.0,1.1122,14.75,0.09844010576414595
e546-il,xf-e546-il-50000,50000.0,0.01446,0.003,37.0,36.0,0.8568,13.5,0.03889085140137495
e546-il,xf-e546-il-50000-n5,50000.0,0.01446,0.003,37.0,36.0,0.9591,14.5,0.07446777408637871
e546-il,xf-e546-il-500000,500000.0,0.01446,0.003,37.0,36.0,1.2078,15.25,0.10218001057641461
e546-il,xf-e546-il-500000-n5,500000.0,0.01446,0.003,37.0,36.0,1.2202,16.75,0.09951491637650972
e547-il,xf-e547-il-100000,100000.0,0.01009,0.001,38.0,35.0,1.1635,10.0,0.047618029843306556
e547-il,xf-e547-il-100000-n5,100000.0,0.01009,0.001,38.0,35.0,1.0531,11.5,0.0905614172395558
e547-il,xf-e547-il-1000000,1000000.0,0.01009,0.001,38.0,35.0,1.2951,17.5,0.10482667338020137
e547-il,xf-e547-il-1000000-n5,1000000.0,0.01009,0.001,38.0,35.0,1.2844,18.75,0.10123297726070864
e547-il,xf-e547-il-200000,200000.0,0.01009,0.001,38.0,35.0,1.1494,10.5,0.09652854574299315
e547-il,xf-e547-il-200000-n5,200000.0,0.01009,0.001,38.0,35.0,1.1199,15.5,0.09995122299936021
e547-il,xf-e547-il-50000,50000.0,0.01009,0.001,38.0,35.0,0.6842,13.25,0.027247022739291384
e547-il,xf-e547-il-50000-n5,50000.0,0.01009,0.001,38.0,35.0,0.9768,14.25,0.055342362538821556
e547-il,xf-e547-il-500000,500000.0,0.01009,0.001,38.0,35.0,1.208,16.5,0.1042681332628239
e547-il,xf-e547-il-500000-n5,500000.0,0.01009,0.001,38.0,35.0,1.213,17.25,0.10063828662083553
e548-il,xf-e548-il-100000,100000.0,0.01567,0.003,38.0,35.0,1.1837,13.0,0.025984545854941817
e548-il,xf-e548-il-100000-n5,100000.0,0.01567,0.003,38.0,35.0,1.0782,12.25,0.09394711792702276
e548-il,xf-e548-il-1000000,1000000.0,0.01567,0.003,38.0,35.0,1.2948,12.0,0.11055268112109998
e548-il,xf-e548-il-1000000-n5,1000000.0,0.01567,0.003,38.0,35.0,1.2696,18.25,0.10765679098469612
e548-il,xf-e548-il-200000,200000.0,0.01567,0.003,38.0,35.0,1.2376,11.25,0.1011963194077208
e548-il,xf-e548-il-200000-n5,200000.0,0.01567,0.003,38.0,35.0,1.1906,10.5,0.10562273929138022
e548-il,xf-e548-il-50000,50000.0,0.01567,0.003,38.0,35.0,0.5324,-0.5,-0.008028007150867196
e548-il,xf-e548-il-50000-n5,50000.0,0.01567,0.003,38.0,35.0,0.9704,16.5,0.04892446486982395
e548-il,xf-e548-il-500000,500000.0,0.01567,0.003,38.0,35.0,1.2699,10.75,0.10989715494447383
e548-il,xf-e548-il-500000-n5,500000.0,0.01567,0.003,38.0,35.0,1.2059,17.25,0.10713114173149611
e549-il,xf-e549-il-100000,100000.0,0.01838,0.004,38.0,35.0,1.2368,11.5,0.0676571519716438
e549-il,xf-e549-il-100000-n5,100000.0,0.01838,0.004,38.0,35.0,1.1409,12.0,0.09650034902168166
e549-il,xf-e549-il-1000000,1000000.0,0.01838,0.004,38.0,35.0,1.3667,17.75,0.10562247794454889
e549-il,xf-e549-il-1000000-n5,1000000.0,0.01838,0.004,38.0,35.0,1.3591,18.0,0.10194105175646846
e549-il,xf-e549-il-200000,200000.0,0.01838,0.004,38.0,35.0,1.2482,11.0,0.10315997884717082
e549-il,xf-e549-il-200000-n5,200000.0,0.01838,0.004,38.0,35.0,1.1954,15.5,0.10185154687679367
e549-il,xf-e549-il-50000,50000.0,0.01838,0.004,38.0,35.0,0.5033,10.5,0.039860474463218054
e549-il,xf-e549-il-50000-n5,50000.0,0.01838,0.004,38.0,35.0,1.0507,15.0,0.06922876087673878
e549-il,xf-e549-il-500000,500000.0,0.01838,0.004,38.0,35.0,1.2844,15.75,0.10480824960338446
e549-il,xf-e549-il-500000-n5,500000.0,0.01838,0.004,38.0,35.0,1.2836,17.25,0.10249049180327868
e550-il,xf-e550-il-100000,100000.0,0.18198,0.34,38.0,35.0,1.2696,13.5,0.044217950937950924
e550-il,xf-e550-il-100000-n5,100000.0,0.18198,0.34,38.0,35.0,1.167,10.25,0.09969314226552174
e550-il,xf-e550-il-1000000,1000000.0,0.18198,0.34,38.0,35.0,1.382,12.0,0.11170821787414065
e550-il,xf-e550-il-1000000-n5,1000000.0,0.18198,0.34,38.0,35.0,1.3434,18.25,0.10905033858501108
e550-il,xf-e550-il-200000,200000.0,0.18198,0.34,38.0,35.0,1.3477,11.5,0.10708156530936011
e550-il,xf-e550-il-200000-n5,200000.0,0.18198,0.34,38.0,35.0,1.281,10.5,0.10724072096092717
e550-il,xf-e550-il-50000,50000.0,0.18198,0.34,38.0,35.0,0.5189,-1.25,-0.004425679534637758
e550-il,xf-e550-il-50000-n5,50000.0,0.18198,0.34,38.0,35.0,1.023,16.5,0.059991122865675144
e550-il,xf-e550-il-500000,500000.0,0.18198,0.34,38.0,35.0,1.3636,11.0,0.11105036488630356
e550-il,xf-e550-il-500000-n5,500000.0,0.18198,0.34,38.0,35.0,1.2876,11.5,0.1085318324480064
e551-il,xf-e551-il-100000,100000.0,0.11363999999999999,0.092,38.0,35.0,1.3193,11.0,0.08584803807509256
e551-il,xf-e551-il-100000-n5,100000.0,0.11363999999999999,0.092,38.0,35.0,1.215,11.5,0.09722688524590165
e551-il,xf-e551-il-1000000,1000000.0,0.11363999999999999,0.092,38.0,35.0,1.4294,18.0,0.10548869381279746
e551-il,xf-e551-il-1000000-n5,1000000.0,0.11363999999999999,0.092,38.0,35.0,1.4187,18.25,0.10251897739453641
e551-il,xf-e551-il-200000,200000.0,0.11363999999999999,0.092,38.0,35.0,1.3449,10.75,0.1039620941300899
e551-il,xf-e551-il-200000-n5,200000.0,0.11363999999999999,0.092,38.0,35.0,1.2603,15.25,0.10216031485622938
e551-il,xf-e551-il-50000,50000.0,0.11363999999999999,0.092,38.0,35.0,0.6006,10.75,0.07420694335559146
e551-il,xf-e551-il-50000-n5,50000.0,0.11363999999999999,0.092,38.0,35.0,1.1121,15.25,0.07568344708267434
e551-il,xf-e551-il-500000,500000.0,0.11363999999999999,0.092,38.0,35.0,1.3491,14.75,0.10455009166945467
e551-il,xf-e551-il-500000-n5,500000.0,0.11363999999999999,0.092,38.0,35.0,1.345,17.25,0.10139851137136972
e552-il,xf-e552-il-100000,100000.0,0.09753,0.065,37.0,35.0,1.3442,13.75,0.06101305536568692
e552-il,xf-e552-il-100000-n5,100000.0,0.09753,0.065,37.0,35.0,1.2431,10.0,0.0999548810153358
e552-il,xf-e552-il-1000000,1000000.0,0.09753,0.065,37.0,35.0,1.4552,11.75,0.11175835007932314
e552-il,xf-e552-il-1000000-n5,1000000.0,0.09753,0.065,37.0,35.0,1.4115,17.75,0.10949508489512945
e552-il,xf-e552-il-200000,200000.0,0.09753,0.065,37.0,35.0,1.4424,11.25,0.10739075621364357
e552-il,xf-e552-il-200000-n5,200000.0,0.09753,0.065,37.0,35.0,1.3573,10.75,0.10719071205453845
e552-il,xf-e552-il-50000,50000.0,0.09753,0.065,37.0,35.0,0.5416,10.0,0.028125415124272874
e552-il,xf-e552-il-50000-n5,50000.0,0.09753,0.065,37.0,35.0,1.0628,15.5,0.06719091941927494
e552-il,xf-e552-il-500000,500000.0,0.09753,0.065,37.0,35.0,1.4442,11.25,0.11092406134320466
e552-il,xf-e552-il-500000-n5,500000.0,0.09753,0.065,37.0,35.0,1.3641,11.0,0.10864894483414017
e553-il,xf-e553-il-100000,100000.0,0.01122,0.001,38.0,35.0,1.3964,11.0,0.10293806451612907
e553-il,xf-e553-il-100000-n5,100000.0,0.01122,0.001,38.0,35.0,1.2857,11.5,0.09941838180856688
e553-il,xf-e553-il-1000000,1000000.0,0.01122,0.001,38.0,35.0,1.4745,16.0,0.10559001314677435
e553-il,xf-e553-il-1000000-n5,1000000.0,0.01122,0.001,38.0,35.0,1.4605,17.5,0.10297457808863482
e553-il,xf-e553-il-200000,200000.0,0.01122,0.001,38.0,35.0,1.4007,11.25,0.10396901110523532
e553-il,xf-e553-il-200000-n5,200000.0,0.01122,0.001,38.0,35.0,1.3251,11.5,0.10099721674132286
e553-il,xf-e553-il-50000,50000.0,0.01122,0.001,38.0,35.0,0.6007,10.5,0.07568907456372294
e553-il,xf-e553-il-50000-n5,50000.0,0.01122,0.001,38.0,35.0,1.1309,16.75,0.08439717447190082
e553-il,xf-e553-il-500000,500000.0,0.01122,0.001,38.0,35.0,1.4136,13.0,0.10416602855631946
e553-il,xf-e553-il-500000-n5,500000.0,0.01122,0.001,38.0,35.0,1.3863,16.0,0.10298257941455631
e554-il,xf-e554-il-100000,100000.0,0.01145,0.001,38.0,35.0,1.4268,12.25,0.08313749945278641
e554-il,xf-e554-il-100000-n5,100000.0,0.01145,0.001,38.0,35.0,1.3316,11.0,0.10248647565930753
e554-il,xf-e554-il-1000000,1000000.0,0.01145,0.001,38.0,35.0,1.5342,12.5,0.1117800740349022
e554-il,xf-e554-il-1000000-n5,1000000.0,0.01145,0.001,38.0,35.0,1.4782,12.75,0.1098960313786177
e554-il,xf-e554-il-200000,200000.0,0.01145,0.001,38.0,35.0,1.4991,11.75,0.10782544685351664
e554-il,xf-e554-il-200000-n5,200000.0,0.01145,0.001,38.0,35.0,1.4192,11.25,0.1074878503021782
e554-il,xf-e554-il-50000,50000.0,0.01145,0.001,38.0,35.0,0.6646,12.0,0.0556232903611372
e554-il,xf-e554-il-50000-n5,50000.0,0.01145,0.001,38.0,35.0,1.0074,14.75,0.07290791819111028
e554-il,xf-e554-il-500000,500000.0,0.01145,0.001,38.0,35.0,1.5095,11.5,0.1104737599153887
e554-il,xf-e554-il-500000-n5,500000.0,0.01145,0.001,38.0,35.0,1.4375,11.25,0.10920185344003155
e555-il,xf-e555-il-100000,100000.0,0.01035,0.001,38.0,35.0,1.3502,15.0,0.1204254468535167
e555-il,xf-e555-il-100000-n5,100000.0,0.01035,0.001,38.0,35.0,1.2519,12.75,0.10375614649560289
e555-il,xf-e555-il-1000000,1000000.0,0.01035,0.001,38.0,35.0,1.5513,16.0,0.10420909154085368
e555-il,xf-e555-il-1000000-n5,1000000.0,0.01035,0.001,38.0,35.0,1.5467,16.0,0.10328611074630312
e555-il,xf-e555-il-200000,200000.0,0.01035,0.001,38.0,35.0,1.3242,13.75,0.10376327868852461
e555-il,xf-e555-il-200000-n5,200000.0,0.01035,0.001,38.0,35.0,1.336,13.75,0.10006685980550292
e555-il,xf-e555-il-50000,50000.0,0.01035,0.001,38.0,35.0,1.3309,12.0,0.11309058097849663
e555-il,xf-e555-il-50000-n5,50000.0,0.01035,0.001,38.0,35.0,1.1682,12.75,0.10972453145438149
e555-il,xf-e555-il-500000,500000.0,0.01035,0.001,38.0,35.0,1.4414,14.5,0.10176458675307509
e555-il,xf-e555-il-500000-n5,500000.0,0.01035,0.001,38.0,35.0,1.4538,15.5,0.10094287689080678
e556-il,xf-e556-il-100000,100000.0,0.0237,0.006,38.0,35.0,1.4121,15.75,0.12219363299841357
e556-il,xf-e556-il-100000-n5,100000.0,0.0237,0.006,38.0,35.0,1.3144,12.5,0.10354219993813106
e556-il,xf-e556-il-1000000,1000000.0,0.0237,0.006,38.0,35.0,1.6113,16.5,0.1030583577976271
e556-il,xf-e556-il-1000000-n5,1000000.0,0.0237,0.006,38.0,35.0,1.6039,16.5,0.10278976533948045
e556-il,xf-e556-il-200000,200000.0,0.0237,0.006,38.0,35.0,1.3915,12.75,0.10390003172924375
e556-il,xf-e556-il-200000-n5,200000.0,0.0237,0.006,38.0,35.0,1.3963,13.75,0.09924801466896592
e556-il,xf-e556-il-50000,50000.0,0.0237,0.006,38.0,35.0,1.3519,11.5,0.10939025051919811
e556-il,xf-e556-il-50000-n5,50000.0,0.0237,0.006,38.0,35.0,1.2278,12.0,0.11047181385510314
